f1,f2,value
"ES WebService Inditex Guia de usuario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.3994387511682625
"ES WebService Inditex Guia de usuario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.3441607043309711
"ES WebService Inditex Guia de usuario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.4002154261190774
"ES WebService Inditex Guia de usuario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.4394535086044623
"ES WebService Inditex Guia de usuario.txt","ES EOS Manual de usuario.txt",0.3608232287015931
"ES WebService Inditex Guia de usuario.txt","ES RAEDICOM Manual de Usuario.txt",0.17264640399249323
"ES WebService Inditex Guia de usuario.txt","ES WebService Inditex Guia de usuario.txt",1.0
"ES WebService Inditex Guia de usuario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.41381098773832986
"ES WebService Inditex Guia de usuario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.40263563824925114
"ES WebService Inditex Guia de usuario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.4403642303004272
"ES WebService Inditex Guia de usuario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.3693599395853214
"ES WebService Inditex Guia de usuario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.36859854031367684
"ES WebService Inditex Guia de usuario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.17938493223042704
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.8183422523877032
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES CRP FLOW Manual de usuario.txt",0.2655371368802067
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES DVD Manual de Usuario.txt",0.7618953861869978
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EAS Manual de Usuario.txt",0.47788659903638847
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.21408006732711463
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.1340926894613365
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EBIMAP Manual de usuario.txt",0.28445906721584097
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EBIMON Manual Usuario.txt",0.2511190037102136
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDICOM TSA Manual de usuario.txt",0.15702792223085066
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDICOMDATA Manual de usuario.txt",0.3740327122941109
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDICOMNET Manual Usuario.txt",0.3635284100773325
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDICOMSuite Manual de usuario.txt",0.5375007115519311
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDIWIN ASP Manual de usuario.txt",0.7347286587160333
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDIWIN Manual Usuario.txt",0.6311789782091519
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.7289247250681762
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.5044348790572594
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.7170266939502856
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EDIWINMONITOR Manual de usuario.txt",0.6520904398622435
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES EOS Manual de usuario.txt",0.5374094095956933
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES RAEDICOM Manual de Usuario.txt",0.2999187989851756
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES WebService Inditex Guia de usuario.txt",0.41381098773832986
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",1.0
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.8962687701075793
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.8843743770724217
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.351751664539973
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.560143039545476
"ES_BMPAYROLLS_manual_de_usuario_publicador.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.2726215498907344
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.7167092704673419
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES CRP FLOW Manual de usuario.txt",0.2869165664467894
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES DVD Manual de Usuario.txt",0.7534174395255905
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EAS Manual de Usuario.txt",0.4638135438761909
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.222152600328602
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.13887797916343045
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EBIMAP Manual de usuario.txt",0.29489937363233415
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EBIMON Manual Usuario.txt",0.2740811472137237
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDICOM TSA Manual de usuario.txt",0.16251786781845773
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDICOMDATA Manual de usuario.txt",0.3734522414082559
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDICOMNET Manual Usuario.txt",0.36172585118741757
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDICOMSuite Manual de usuario.txt",0.5318393417512175
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDIWIN ASP Manual de usuario.txt",0.7573752300521982
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDIWIN Manual Usuario.txt",0.6635581992645185
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.7469960458649147
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.5395450361610603
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.7374057067791344
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EDIWINMONITOR Manual de usuario.txt",0.6542524770696575
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES EOS Manual de usuario.txt",0.5225888404199327
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES RAEDICOM Manual de Usuario.txt",0.34322145659279085
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES WebService Inditex Guia de usuario.txt",0.40263563824925114
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.8962687701075778
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",1.0000000000000002
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.9414842205208696
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.3580871827108307
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.5430713230292836
"ES_BMPHARMA_manual_de_usuario_destinatario.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.26421138128788185
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.7169177500793791
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES CRP FLOW Manual de usuario.txt",0.2656479577951543
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES DVD Manual de Usuario.txt",0.7440969090749081
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EAS Manual de Usuario.txt",0.4906111257471091
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.2253523781673616
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.1378257243326171
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EBIMAP Manual de usuario.txt",0.27929749141393745
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EBIMON Manual Usuario.txt",0.273100071729618
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDICOM TSA Manual de usuario.txt",0.17376486033977281
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDICOMDATA Manual de usuario.txt",0.38287598927044697
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDICOMNET Manual Usuario.txt",0.3850616844052749
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDICOMSuite Manual de usuario.txt",0.5266418458246678
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDIWIN ASP Manual de usuario.txt",0.735196019629251
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDIWIN Manual Usuario.txt",0.6247460126311234
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.724552762286813
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.5208473230408454
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.7133874051279403
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EDIWINMONITOR Manual de usuario.txt",0.6550305545433366
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES EOS Manual de usuario.txt",0.5397480879207902
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES RAEDICOM Manual de Usuario.txt",0.32142863938095007
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES WebService Inditex Guia de usuario.txt",0.4403642303004272
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.8843743770724218
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.9414842205208696
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",1.0
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.36468815938704285
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.5676974256460999
"ES_BMPHARMA_manual_de_usuario_publicador.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.2588148663117158
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.32566269480250337
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES CRP FLOW Manual de usuario.txt",0.2378536211279966
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES DVD Manual de Usuario.txt",0.3782351571912564
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EAS Manual de Usuario.txt",0.4798790314002654
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.3857827369784286
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.2882197259359699
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EBIMAP Manual de usuario.txt",0.292208186943892
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EBIMON Manual Usuario.txt",0.2627411979753479
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDICOM TSA Manual de usuario.txt",0.3306672074126857
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDICOMDATA Manual de usuario.txt",0.29164945317483726
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDICOMNET Manual Usuario.txt",0.37469418211326017
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDICOMSuite Manual de usuario.txt",0.39322950290451353
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDIWIN ASP Manual de usuario.txt",0.4336735904428105
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDIWIN Manual Usuario.txt",0.4005575656202959
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.4065555032784906
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.37612443014244845
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.4071472235889785
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EDIWINMONITOR Manual de usuario.txt",0.41250817814923574
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES EOS Manual de usuario.txt",0.41844392838771627
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES RAEDICOM Manual de Usuario.txt",0.29805349827382155
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES WebService Inditex Guia de usuario.txt",0.3693599395853214
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.3517516645399731
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.3580871827108307
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.36468815938704285
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",1.0
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.625375007211988
"ES_MANUAL_EBI - Edicom Business Integrator.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.30012359061969107
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EBIMAP Manual de usuario.txt",0.3043126374531508
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EBIMON Manual Usuario.txt",0.31670478030669635
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDICOM TSA Manual de usuario.txt",0.21190727279509913
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDICOMDATA Manual de usuario.txt",0.43823179569014203
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDICOMNET Manual Usuario.txt",0.4617565233948415
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDICOMSuite Manual de usuario.txt",0.6140545571634469
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDIWIN ASP Manual de usuario.txt",0.6105973772962033
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDIWIN Manual Usuario.txt",0.49139772397339826
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.5390012805243155
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.3842280722074486
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.5440627434755987
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EDIWINMONITOR Manual de usuario.txt",0.5527226020214226
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EOS Manual de usuario.txt",0.6056561446218165
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES RAEDICOM Manual de Usuario.txt",0.38192196805243794
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES WebService Inditex Guia de usuario.txt",0.3685985403136768
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.5601430395454767
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.5430713230292835
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.5676974256460998
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.625375007211988
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",1.0000000000000002
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",0.20182441620264832
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.46088874346066216
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES CRP FLOW Manual de usuario.txt",0.2560737916271755
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES DVD Manual de Usuario.txt",0.5172151479043791
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EAS Manual de Usuario.txt",0.5692405955955754
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.24871308126160174
"ES_MANUAL_EBI_anexo_EbimanagerWeb.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.1492778225608323
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES Business@Mail Payrolls - Manual de usuario.txt",0.2427301673758602
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES CRP FLOW Manual de usuario.txt",0.12910404993966368
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES DVD Manual de Usuario.txt",0.2923012382859276
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EAS Manual de Usuario.txt",0.2220112565277334
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EBIMAP Anexo Funciones EdiwinScript.txt",0.16953115042545555
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EBIMAP Anexo Sintaxis JavaScript.txt",0.09548383150300856
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EBIMAP Manual de usuario.txt",0.1326165769900477
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EBIMON Manual Usuario.txt",0.14238160165746352
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDICOM TSA Manual de usuario.txt",0.10523555444175335
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDICOMDATA Manual de usuario.txt",0.12269546764092663
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDICOMNET Manual Usuario.txt",0.22015443727271272
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDICOMSuite Manual de usuario.txt",0.15674746416662078
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDIWIN ASP Manual de usuario.txt",0.31820304222160245
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDIWIN Manual Usuario.txt",0.251598547199495
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDIWIN Message Viewer Manual de usuario.txt",0.27088156392893775
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDIWIN Message viewer Manual de usuario_ayunt_VLC.txt",0.3305816174619138
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDIWIN Viewer Extendido Manual de usuario.txt",0.2611560325551637
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EDIWINMONITOR Manual de usuario.txt",0.23226368687514698
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES EOS Manual de usuario.txt",0.18032064290996125
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES RAEDICOM Manual de Usuario.txt",0.12988116727132498
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES WebService Inditex Guia de usuario.txt",0.17938493223042695
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES_BMPAYROLLS_manual_de_usuario_publicador.txt",0.2726215498907339
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES_BMPHARMA_manual_de_usuario_destinatario.txt",0.26421138128788185
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES_BMPHARMA_manual_de_usuario_publicador.txt",0.2588148663117158
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES_MANUAL_EBI - Edicom Business Integrator.txt",0.30012359061969107
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES_MANUAL_EBI_anexo_EbimanagerWeb.txt",0.20182441620264832
"ES_MANUAL_EBI_anexo_integracion_ftp.txt","ES_MANUAL_EBI_anexo_integracion_ftp.txt",1.0000000000000002
